Tournament,Date,Surface,player_0,Higher_rank,player_1,Lower_rank,result,player_0_match_win_ratio_hard,player_1_match_win_ratio_hard,player_0_match_win_ratio_ao,player_1_match_win_ratio_ao,player_0_match_win_ratio_last_year,player_1_match_win_ratio_last_year,player_0_match_win_ratio_last_year_hard,player_1_match_win_ratio_last_year_hard,player_0_set_win_ratio_last_year_hard,player_1_set_win_ratio_last_year_hard,player_0_match_win_ratio_hh,player_0_match_win_ratio_hh_hard,player_0_set_win_ratio_hh_hard,player_0_match_win_ratio_hh_ao,player_0_match_win_ratio_hh_last_year,player_0_set_win_ratio_hh_last_year,player_0_match_win_ratio_hh_last_year_hard,player_0_set_win_ratio_hh_last_year_hard,diff_match_win_ratio_hard,diff_match_win_ratio_ao,diff_match_win_ratio_last_year,diff_match_win_ratio_last_year_hard,diff_set_win_ratio_last_year_hard
US Open,2010/09/04,Hard,Soderling R.,5.0,De Bakker T.,48.0,1,0.7464788732394366,0.359375,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6935519366197183,0.5,0.5,0.5,0.5
US Open,2010/09/04,Hard,Monfils G.,19.0,Tipsarevic J.,44.0,1,0.6996699669966997,0.5909090909090909,0.6666666666666666,0.6363636363636364,0.6851851851851852,0.4117647058823529,0.7317073170731707,0.375,0.6481481481481481,0.45454545454545453,1.0,1.0,0.8333333333333334,0.6,0.6,0.6,0.6,0.6,0.5543804380438044,0.5151515151515151,0.6367102396514162,0.6783536585365854,0.5968013468013468
US Open,2010/09/04,Hard,Gasquet R.,38.0,Anderson K.,77.0,1,0.636085626911315,0.6080691642651297,0.6521739130434783,0.6,0.5,0.7333333333333333,0.5,0.8,0.5,0.6923076923076923,0.6363636363636364,0.625,0.631578947368421,0.0,0.6,0.6,0.6,0.6,0.5140082313230927,0.5260869565217392,0.38333333333333336,0.35,0.40384615384615385
US Open,2010/09/04,Hard,Fish M.,21.0,Clement A.,68.0,1,0.6610169491525424,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6638418079096046,0.5,0.5,0.5,0.5
US Open,2010/09/04,Hard,Federer R.,2.0,Mathieu P.H.,109.0,1,0.8476190476190476,0.36904761904761907,0.875,0.5,0.8596491228070176,0.5,0.8529411764705882,0.5,0.8045977011494253,0.5,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.7392857142857143,0.6875,0.6798245614035088,0.6764705882352942,0.6522988505747127
US Open,2010/09/04,Hard,Melzer J.,15.0,Ferrero J.C.,24.0,1,0.5,0.46153846153846156,0.45454545454545453,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.5192307692307692,0.4772727272727273,0.5,0.5,0.5
US Open,2010/09/04,Hard,Djokovic N.,3.0,Blake J.,108.0,1,0.876993166287016,0.5,0.9285714285714286,0.5,0.8666666666666667,0.5,0.8571428571428571,0.5,0.8295454545454546,0.5,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6884965831435079,0.7142857142857143,0.6833333333333333,0.6785714285714286,0.6647727272727273
US Open,2010/09/05,Hard,Verdasco F.,8.0,Nalbandian D.,33.0,1,0.5149253731343284,0.6290322580645161,0.5833333333333334,0.5,0.49019607843137253,0.5,0.48,0.5,0.5342465753424658,0.5,1.0,1.0,0.75,0.6,0.6,0.6,0.6,0.6,0.44294655753490614,0.5416666666666667,0.4950980392156863,0.49,0.5171232876712328
US Open,2010/09/05,Hard,Ferrer D.,12.0,Gimeno-Traver D.,59.0,1,0.6728395061728395,0.27419354838709675,0.75,0.14285714285714285,0.6153846153846154,0.5,0.6666666666666666,0.5,0.5,0.5,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6993229788928714,0.8035714285714286,0.5576923076923077,0.5833333333333333,0.5
US Open,2010/09/05,Hard,Almagro N.,16.0,Querrey S.,22.0,0,0.528169014084507,0.541095890410959,0.6842105263157895,0.4375,0.5,0.5641025641025641,0.5,0.44,0.5,0.4603174603174603,0.8333333333333334,0.75,0.5454545454545454,0.6,0.6,0.6,0.6,0.6,0.493536561836774,0.6233552631578947,0.46794871794871795,0.53,0.5198412698412699
US Open,2010/09/05,Hard,Nadal R.,1.0,Simon G.,42.0,1,0.80625,0.5700934579439252,0.8444444444444444,0.6666666666666666,0.8909090909090909,0.5192307692307693,0.92,0.4666666666666667,0.8923076923076924,0.4533333333333333,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6180782710280375,0.5888888888888889,0.6858391608391607,0.7266666666666667,0.7194871794871796
US Open,2010/09/05,Hard,Murray A.,4.0,Wawrinka S.,27.0,0,0.7716763005780347,0.6730158730158731,0.8125,0.7567567567567568,0.5882352941176471,0.62,0.5882352941176471,0.6363636363636364,0.5333333333333333,0.6022727272727273,0.5454545454545454,0.5714285714285714,0.45,0.6,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5493302137810808,0.5278716216216216,0.48411764705882354,0.47593582887700536,0.465530303030303
US Open,2010/09/05,Hard,Youzhny M.,14.0,Isner J.,20.0,1,0.5402843601895735,0.6512820512820513,0.5,0.6190476190476191,0.5,0.6304347826086957,0.5,0.6,0.5,0.5979381443298969,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.6,0.6,0.6,0.6,0.4445011544537611,0.44047619047619047,0.43478260869565216,0.45,0.45103092783505155
US Open,2010/09/06,Hard,Monfils G.,19.0,Gasquet R.,38.0,1,0.6996699669966997,0.636085626911315,0.6666666666666666,0.6521739130434783,0.6851851851851852,0.5,0.7317073170731707,0.5,0.6481481481481481,0.5,0.5833333333333334,0.5,0.6190476190476191,0.6,0.6,0.6,0.6,0.6,0.5317921700426924,0.5072463768115942,0.5925925925925926,0.6158536585365854,0.5740740740740741
US Open,2010/09/06,Hard,Djokovic N.,3.0,Fish M.,21.0,1,0.876993166287016,0.6610169491525424,0.9285714285714286,0.5,0.8666666666666667,0.5,0.8571428571428571,0.5,0.8295454545454546,0.5,1.0,1.0,0.8181818181818182,0.6,0.6,0.6,0.6,0.6,0.6079881085672367,0.7142857142857143,0.6833333333333333,0.6785714285714286,0.6647727272727273
US Open,2010/09/06,Hard,Soderling R.,5.0,Montanes A.,23.0,1,0.7464788732394366,0.32653061224489793,0.5,0.2857142857142857,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.8333333333333334,0.6,0.6,0.6,0.6,0.6,0.7099741304972693,0.6071428571428572,0.5,0.5,0.5
US Open,2010/09/07,Hard,Federer R.,2.0,Melzer J.,15.0,1,0.8476190476190476,0.5,0.875,0.45454545454545453,0.8596491228070176,0.5,0.8529411764705882,0.5,0.8045977011494253,0.5,0.8,1.0,0.8888888888888888,1.0,0.6,0.6,0.6,0.6,0.6738095238095239,0.7102272727272727,0.6798245614035088,0.6764705882352942,0.6522988505747127
US Open,2010/09/07,Hard,Youzhny M.,14.0,Robredo T.,41.0,1,0.5402843601895735,0.5294117647058824,0.5,0.5833333333333334,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5714285714285714,0.6,0.6,0.6,0.6,0.6,0.5054362977418456,0.4583333333333333,0.5,0.5,0.5
US Open,2010/09/07,Hard,Querrey S.,22.0,Wawrinka S.,27.0,0,0.541095890410959,0.6730158730158731,0.4375,0.7567567567567568,0.5641025641025641,0.62,0.44,0.6363636363636364,0.4603174603174603,0.6022727272727273,0.3333333333333333,0.3333333333333333,0.4,0.0,0.6,0.6,0.6,0.6,0.43404000869754295,0.3403716216216216,0.47205128205128205,0.40181818181818185,0.42902236652236647
US Open,2010/09/07,Hard,Verdasco F.,8.0,Ferrer D.,12.0,1,0.5149253731343284,0.6728395061728395,0.5833333333333334,0.75,0.49019607843137253,0.6153846153846154,0.48,0.6666666666666666,0.5342465753424658,0.5,0.15384615384615385,0.16666666666666666,0.2,0.6,0.6,0.6,0.6,0.6,0.42104293348074445,0.4166666666666667,0.4374057315233786,0.4066666666666667,0.5171232876712328
US Open,2010/09/08,Hard,Nadal R.,1.0,Lopez F.,25.0,1,0.80625,0.5072992700729927,0.8444444444444444,0.5652173913043478,0.8909090909090909,0.48,0.92,0.4666666666666667,0.8923076923076924,0.46511627906976744,0.5714285714285714,0.6,0.6923076923076923,1.0,0.6,0.6,0.6,0.6,0.6494753649635037,0.6396135265700483,0.7054545454545454,0.7266666666666667,0.7135957066189624
US Open,2010/09/08,Hard,Djokovic N.,3.0,Monfils G.,19.0,1,0.876993166287016,0.6996699669966997,0.9285714285714286,0.6666666666666666,0.8666666666666667,0.6851851851851852,0.8571428571428571,0.7317073170731707,0.8295454545454546,0.6481481481481481,1.0,1.0,0.8076923076923077,1.0,0.6,0.6,0.6,0.6,0.5886615996451581,0.6309523809523809,0.5907407407407408,0.5627177700348431,0.5906986531986532
US Open,2010/09/09,Hard,Federer R.,2.0,Soderling R.,5.0,1,0.8476190476190476,0.7464788732394366,0.875,0.5,0.8596491228070176,0.5,0.8529411764705882,0.5,0.8045977011494253,0.5,0.8,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.5505700871898055,0.6875,0.6798245614035088,0.6764705882352942,0.6522988505747127
US Open,2010/09/09,Hard,Youzhny M.,14.0,Wawrinka S.,27.0,1,0.5402843601895735,0.6730158730158731,0.5,0.7567567567567568,0.5,0.62,0.5,0.6363636363636364,0.5,0.6022727272727273,0.6666666666666666,0.6666666666666666,0.5,0.6,0.6,0.6,0.6,0.6,0.4336342435868502,0.3716216216216216,0.44,0.4318181818181818,0.44886363636363635
US Open,2010/09/10,Hard,Nadal R.,1.0,Verdasco F.,8.0,1,0.80625,0.5149253731343284,0.8444444444444444,0.5833333333333334,0.8909090909090909,0.49019607843137253,0.92,0.48,0.8923076923076924,0.5342465753424658,0.7272727272727273,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.6,0.6,0.6456623134328359,0.6305555555555555,0.7003565062388591,0.72,0.6790305584826133
US Open,2010/09/11,Hard,Nadal R.,1.0,Youzhny M.,14.0,1,0.80625,0.5402843601895735,0.8444444444444444,0.5,0.8909090909090909,0.5,0.92,0.5,0.8923076923076924,0.5,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6329828199052132,0.6722222222222223,0.6954545454545454,0.71,0.6961538461538461
US Open,2010/09/11,Hard,Federer R.,2.0,Djokovic N.,3.0,0,0.8476190476190476,0.876993166287016,0.875,0.9285714285714286,0.8596491228070176,0.8666666666666667,0.8529411764705882,0.8571428571428571,0.8045977011494253,0.8295454545454546,0.38235294117647056,0.4,0.45714285714285713,0.0,0.0,0.4,0.6,0.6,0.4853129406660158,0.4732142857142857,0.4964912280701754,0.49789915966386555,0.48752612330198536
US Open,2010/09/12,Hard,Nadal R.,1.0,Djokovic N.,3.0,1,0.80625,0.876993166287016,0.8444444444444444,0.9285714285714286,0.8909090909090909,0.8666666666666667,0.92,0.8571428571428571,0.8923076923076924,0.8295454545454546,0.36363636363636365,0.25,0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,0.0,0.46462841685649203,0.4579365079365079,0.5121212121212121,0.5314285714285715,0.5313811188811188
Masters Cup,2010/11/21,Hard,Soderling R.,4.0,Murray A.,5.0,0,0.7464788732394366,0.7716763005780347,0.5,0.8125,0.5,0.5882352941176471,0.5,0.5882352941176471,0.5,0.5333333333333333,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.48740128633070096,0.34375,0.45588235294117646,0.45588235294117646,0.48333333333333334
Masters Cup,2010/11/21,Hard,Federer R.,2.0,Ferrer D.,7.0,1,0.8476190476190476,0.6728395061728395,0.875,0.75,0.8596491228070176,0.6153846153846154,0.8529411764705882,0.6666666666666666,0.8045977011494253,0.5,1.0,1.0,0.8,0.6,0.6,0.6,0.6,0.6,0.587389770723104,0.5625,0.6221322537112011,0.5931372549019608,0.6522988505747127
Masters Cup,2010/11/22,Hard,Djokovic N.,3.0,Berdych T.,6.0,1,0.876993166287016,0.6859296482412061,0.9285714285714286,0.7777777777777778,0.8666666666666667,0.5714285714285714,0.8571428571428571,0.6,0.8295454545454546,0.5636363636363636,0.9047619047619048,1.0,0.9142857142857143,1.0,0.6,0.6,0.6,0.6,0.595531759022905,0.5753968253968254,0.6476190476190476,0.6285714285714286,0.6329545454545455
Masters Cup,2010/11/22,Hard,Nadal R.,1.0,Roddick A.,8.0,1,0.80625,0.7155172413793104,0.8444444444444444,0.8,0.8909090909090909,0.5,0.92,0.5,0.8923076923076924,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,0.6,0.6,0.5453663793103448,0.5222222222222221,0.6954545454545454,0.71,0.6961538461538461
Masters Cup,2010/11/23,Hard,Federer R.,2.0,Murray A.,5.0,1,0.8476190476190476,0.7716763005780347,0.875,0.8125,0.8596491228070176,0.5882352941176471,0.8529411764705882,0.5882352941176471,0.8045977011494253,0.5333333333333333,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,0.6,0.5379713735205065,0.53125,0.6357069143446852,0.6323529411764706,0.635632183908046
Masters Cup,2010/11/23,Hard,Soderling R.,4.0,Ferrer D.,7.0,1,0.7464788732394366,0.6728395061728395,0.5,0.75,0.5,0.6153846153846154,0.5,0.6666666666666666,0.5,0.5,0.7142857142857143,0.5,0.5555555555555556,0.6,0.6,0.6,0.6,0.6,0.5368196835332986,0.375,0.4423076923076923,0.4166666666666667,0.5
Masters Cup,2010/11/24,Hard,Berdych T.,6.0,Roddick A.,8.0,1,0.6859296482412061,0.7155172413793104,0.7777777777777778,0.8,0.5714285714285714,0.5,0.6,0.5,0.5636363636363636,0.5,0.4,0.4,0.4166666666666667,0.6,0.6,0.6,0.6,0.6,0.48520620343094784,0.4888888888888889,0.5357142857142857,0.55,0.5318181818181817
Masters Cup,2010/11/24,Hard,Nadal R.,1.0,Djokovic N.,3.0,1,0.80625,0.876993166287016,0.8444444444444444,0.9285714285714286,0.8909090909090909,0.8666666666666667,0.92,0.8571428571428571,0.8923076923076924,0.8295454545454546,0.36363636363636365,0.25,0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,0.0,0.46462841685649203,0.4579365079365079,0.5121212121212121,0.5314285714285715,0.5313811188811188
Masters Cup,2010/11/25,Hard,Federer R.,2.0,Soderling R.,4.0,1,0.8476190476190476,0.7464788732394366,0.875,0.5,0.8596491228070176,0.5,0.8529411764705882,0.5,0.8045977011494253,0.5,0.8,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.5505700871898055,0.6875,0.6798245614035088,0.6764705882352942,0.6522988505747127
Masters Cup,2010/11/25,Hard,Murray A.,5.0,Ferrer D.,7.0,1,0.7716763005780347,0.6728395061728395,0.8125,0.75,0.5882352941176471,0.6153846153846154,0.5882352941176471,0.6666666666666666,0.5333333333333333,0.5,0.7222222222222222,0.8461538461538461,0.7575757575757576,1.0,0.6,0.6,0.6,0.6,0.5494183972025977,0.53125,0.48642533936651583,0.4607843137254902,0.5166666666666666
Masters Cup,2010/11/26,Hard,Nadal R.,1.0,Berdych T.,6.0,1,0.80625,0.6859296482412061,0.8444444444444444,0.7777777777777778,0.8909090909090909,0.5714285714285714,0.92,0.6,0.8923076923076924,0.5636363636363636,0.9285714285714286,0.8888888888888888,0.75,0.6666666666666666,1.0,1.0,1.0,1.0,0.560160175879397,0.5333333333333333,0.6597402597402597,0.66,0.6643356643356644
Masters Cup,2010/11/26,Hard,Djokovic N.,3.0,Roddick A.,8.0,1,0.876993166287016,0.7155172413793104,0.9285714285714286,0.8,0.8666666666666667,0.5,0.8571428571428571,0.5,0.8295454545454546,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.5807379624538528,0.5642857142857143,0.6833333333333333,0.6785714285714286,0.6647727272727273
Masters Cup,2010/11/27,Hard,Nadal R.,1.0,Murray A.,5.0,1,0.80625,0.7716763005780347,0.8444444444444444,0.8125,0.8909090909090909,0.5882352941176471,0.92,0.5882352941176471,0.8923076923076924,0.5333333333333333,0.7142857142857143,0.6,0.5714285714285714,0.6,0.6,0.6,0.6,0.6,0.5172868497109826,0.5159722222222223,0.651336898395722,0.6658823529411765,0.6794871794871795
Masters Cup,2010/11/27,Hard,Federer R.,2.0,Djokovic N.,3.0,1,0.8476190476190476,0.876993166287016,0.875,0.9285714285714286,0.8596491228070176,0.8666666666666667,0.8529411764705882,0.8571428571428571,0.8045977011494253,0.8295454545454546,0.38235294117647056,0.4,0.45714285714285713,0.0,0.0,0.4,0.6,0.6,0.4853129406660158,0.4732142857142857,0.4964912280701754,0.49789915966386555,0.48752612330198536
Masters Cup,2010/11/28,Hard,Nadal R.,1.0,Federer R.,2.0,0,0.80625,0.8476190476190476,0.8444444444444444,0.875,0.8909090909090909,0.8596491228070176,0.92,0.8529411764705882,0.8923076923076924,0.8045977011494253,0.55,0.42857142857142855,0.4864864864864865,0.6666666666666666,0.5,0.5714285714285714,0.6,0.6,0.4793154761904762,0.4847222222222222,0.5156299840510367,0.5335294117647059,0.5438549955791335
Australian Open,2011/01/17,Hard,Haase R.,62.0,Berlocq C.,67.0,1,0.4146341463414634,0.34328358208955223,0.25,0.3333333333333333,0.39285714285714285,0.5,0.4375,0.5,0.4358974358974359,0.5,0.5,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.5356752821259556,0.45833333333333337,0.4464285714285714,0.46875,0.46794871794871795
Australian Open,2011/01/17,Hard,Monfils G.,12.0,De Bakker T.,47.0,1,0.6996699669966997,0.359375,0.6666666666666666,0.5,0.6851851851851852,0.5,0.7317073170731707,0.5,0.6481481481481481,0.5,1.0,1.0,0.7777777777777778,1.0,0.6,0.6,0.6,0.6,0.6701474834983498,0.5833333333333333,0.5925925925925926,0.6158536585365854,0.5740740740740741
Australian Open,2011/01/17,Hard,Fognini F.,58.0,Nishikori K.,82.0,0,0.484304932735426,0.6956521739130435,0.4117647058823529,0.7878787878787878,0.5714285714285714,0.675,0.5,0.65,0.4918032786885246,0.6101694915254238,0.3333333333333333,0.5,0.5,0.0,0.6,0.6,0.6,0.6,0.3943263794111913,0.31194295900178254,0.4482142857142857,0.425,0.4408168935815504
Australian Open,2011/01/17,Hard,Przysiezny M.,84.0,Kunitsyn I.,99.0,0,0.2631578947368421,0.2962962962962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.25,0.0,0.6,0.6,0.6,0.6,0.4834307992202729,0.5,0.5,0.5,0.5
Australian Open,2011/01/17,Hard,Cuevas P.,64.0,Gil F.,91.0,0,0.3888888888888889,0.2727272727272727,0.3,0.5,0.46511627906976744,0.5,0.25,0.5,0.375,0.5,0.6666666666666666,0.5,0.5714285714285714,0.0,0.6,0.6,0.6,0.6,0.5580808080808081,0.4,0.4825581395348837,0.375,0.4375
Australian Open,2011/01/17,Hard,Monaco J.,28.0,Greul S.,131.0,1,0.49122807017543857,0.38461538461538464,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.553306342780027,0.41666666666666663,0.5,0.5,0.5
Australian Open,2011/01/17,Hard,Querrey S.,18.0,Kubot L.,72.0,0,0.541095890410959,0.34177215189873417,0.4375,0.375,0.5641025641025641,0.5,0.44,0.5,0.4603174603174603,0.5,0.5,0.5,0.5,0.0,0.6,0.6,0.6,0.6,0.5996618692561124,0.53125,0.532051282051282,0.47,0.4801587301587301
Australian Open,2011/01/17,Hard,Stakhovsky S.,43.0,Brands D.,102.0,1,0.43373493975903615,0.37662337662337664,0.36363636363636365,0.2857142857142857,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.5285557815678298,0.538961038961039,0.41666666666666663,0.5,0.5
Australian Open,2011/01/17,Hard,Fish M.,17.0,Hanescu V.,50.0,1,0.6610169491525424,0.29508196721311475,0.5,0.2857142857142857,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.6,1.0,0.6,0.6,0.6,0.6,0.6829674909697139,0.6071428571428572,0.5,0.5,0.5
Australian Open,2011/01/17,Hard,Davydenko N.,25.0,Mayer F.,36.0,0,0.5899280575539568,0.4676258992805755,0.5454545454545454,0.5384615384615384,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.75,0.7,0.0,0.6,0.6,0.6,0.6,0.5611510791366907,0.5034965034965035,0.5,0.5,0.5
Australian Open,2011/01/17,Hard,Mannarino A.,74.0,Harrison R.,172.0,1,0.456,0.4473684210526316,0.38461538461538464,0.35714285714285715,0.5,0.3,0.4864864864864865,0.25,0.49411764705882355,0.35,0.6666666666666666,0.5,0.5,1.0,0.6,0.6,0.6,0.6,0.5043157894736843,0.5137362637362637,0.6,0.6182432432432432,0.5720588235294117
Australian Open,2011/01/17,Hard,Malisse X.,45.0,Andujar P.,70.0,1,0.44565217391304346,0.2777777777777778,0.5,0.2222222222222222,0.5,0.45161290322580644,0.5,0.4,0.5,0.43902439024390244,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.5839371980676329,0.6388888888888888,0.5241935483870968,0.55,0.5304878048780488
Australian Open,2011/01/17,Hard,Kohlschreiber P.,35.0,Kamke T.,65.0,1,0.5405405405405406,0.3723404255319149,0.55,0.3333333333333333,0.4594594594594595,0.5,0.47058823529411764,0.5,0.5238095238095238,0.5,1.0,1.0,0.6666666666666666,1.0,0.6,0.6,0.6,0.6,0.5841000575043128,0.6083333333333334,0.4797297297297297,0.4852941176470588,0.5119047619047619
Australian Open,2011/01/17,Hard,Federer R.,2.0,Lacko L.,97.0,1,0.8476190476190476,0.3945578231292517,0.875,0.5,0.8596491228070176,0.5,0.8529411764705882,0.5,0.8045977011494253,0.5,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.726530612244898,0.6875,0.6798245614035088,0.6764705882352942,0.6522988505747127
Australian Open,2011/01/17,Hard,Montanes A.,26.0,Brown D.,89.0,1,0.32653061224489793,0.359375,0.2857142857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.6,1.0,0.6,0.6,0.6,0.6,0.48357780612244894,0.39285714285714285,0.5,0.5,0.5
Australian Open,2011/01/17,Hard,Roddick A.,8.0,Hajek J.,96.0,1,0.7155172413793104,0.16129032258064516,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.7771134593993326,0.65,0.5,0.5,0.5
Australian Open,2011/01/17,Hard,Andreev I.,75.0,Volandri F.,88.0,1,0.39473684210526316,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6973684210526316,0.5,0.5,0.5,0.5
Australian Open,2011/01/17,Hard,Dabul B.,109.0,Mahut N.,132.0,0,0.3333333333333333,0.43478260869565216,0.5,0.4444444444444444,0.5,0.5714285714285714,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.4492753623188406,0.5277777777777778,0.4642857142857143,0.5,0.5
Australian Open,2011/01/17,Hard,Golubev A.,38.0,Dimitrov G.,105.0,0,0.34328358208955223,0.6095238095238096,0.5,0.71875,0.5,0.5,0.5,0.5517241379310345,0.5,0.5512820512820513,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.3668798862828713,0.390625,0.5,0.47413793103448276,0.47435897435897434
Australian Open,2011/01/17,Hard,Troicki V.,27.0,Tursunov D.,197.0,1,0.5230769230769231,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.7777777777777778,1.0,0.6,0.6,0.6,0.6,0.5115384615384615,0.55,0.5,0.5,0.5
Australian Open,2011/01/17,Hard,Wawrinka S.,19.0,Gabashvili T.,78.0,1,0.6730158730158731,0.32653061224489793,0.7567567567567568,0.2857142857142857,0.62,0.5,0.6363636363636364,0.5,0.6022727272727273,0.5,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6732426303854876,0.7355212355212355,0.56,0.5681818181818181,0.5511363636363636
Australian Open,2011/01/17,Hard,Robredo T.,52.0,Devvarman S.,108.0,1,0.5294117647058824,0.4142857142857143,0.5833333333333334,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.557563025210084,0.5416666666666667,0.5,0.5,0.5
Australian Open,2011/01/17,Hard,Berdych T.,6.0,Crugnola M.,237.0,1,0.6859296482412061,0.5,0.7777777777777778,0.5,0.5714285714285714,0.5,0.6,0.5,0.5636363636363636,0.5,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.592964824120603,0.6388888888888888,0.5357142857142857,0.55,0.5318181818181817
Australian Open,2011/01/17,Hard,Almagro N.,14.0,Robert S.,124.0,1,0.528169014084507,0.3508771929824561,0.6842105263157895,0.46153846153846156,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.75,1.0,0.6,0.6,0.6,0.6,0.5886459105510254,0.611336032388664,0.5,0.5,0.5
Australian Open,2011/01/17,Hard,Gasquet R.,33.0,Dancevic F.,267.0,1,0.636085626911315,0.25,0.6521739130434783,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6930428134556574,0.5760869565217391,0.5,0.5,0.5
Australian Open,2011/01/17,Hard,Simon G.,34.0,Lu Y.H.,37.0,1,0.5700934579439252,0.4585635359116022,0.6666666666666666,0.36363636363636365,0.5192307692307693,0.5,0.4666666666666667,0.5,0.4533333333333333,0.5,1.0,1.0,0.7777777777777778,1.0,0.6,0.6,0.6,0.6,0.5557649610161615,0.6515151515151515,0.5096153846153846,0.48333333333333334,0.4766666666666667
Australian Open,2011/01/17,Hard,Paire B.,145.0,Cipolla F.,248.0,1,0.45689655172413796,0.358974358974359,0.3333333333333333,0.5,0.5254237288135594,0.5,0.42857142857142855,0.5,0.4659090909090909,0.5,0.6666666666666666,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.5489610963748894,0.41666666666666663,0.5127118644067796,0.4642857142857143,0.4829545454545454
Australian Open,2011/01/17,Hard,Tipsarevic J.,49.0,Zverev M.,80.0,1,0.5909090909090909,0.4140625,0.6363636363636364,0.5,0.4117647058823529,0.14285714285714285,0.375,0.5,0.45454545454545453,0.5,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.5884232954545454,0.5681818181818181,0.634453781512605,0.4375,0.4772727272727273
Australian Open,2011/01/17,Hard,Ljubicic I.,16.0,Luczak P.,148.0,1,0.5757575757575758,0.3076923076923077,0.5714285714285714,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6340326340326341,0.5357142857142857,0.5,0.5,0.5
Australian Open,2011/01/17,Hard,Verdasco F.,9.0,Schuettler R.,83.0,1,0.5149253731343284,0.2857142857142857,0.5833333333333334,0.5,0.49019607843137253,0.5,0.48,0.5,0.5342465753424658,0.5,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6146055437100213,0.5416666666666667,0.4950980392156863,0.49,0.5171232876712328
Australian Open,2011/01/17,Hard,Karlovic I.,73.0,Dodig I.,81.0,0,0.5336134453781513,0.47586206896551725,0.55,0.5,0.44,0.5,0.47368421052631576,0.5,0.5102040816326531,0.5,0.0,0.0,0.23076923076923078,0.0,0.6,0.6,0.6,0.6,0.528875688206317,0.525,0.47,0.48684210526315785,0.5051020408163265
